Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
1/17/2023 15:38,General ,FBPAGE,Community Engagement ,8623,592,Photo
1/17/2023 16:02,DOTA2,TWITTER,N/A ,2536,139,Text
1/17/2023 16:02,General ,FBPAGE,N/A ,34889,7422,Text
1/17/2023 16:06,DOTA2,TWITTER,N/A ,4598,181,Photo
1/17/2023 16:08,General ,FBPAGE,N/A ,37281,7025,Photo
1/17/2023 16:10,General ,FBPAGE,N/A ,0,0,Text
1/17/2023 16:17,DOTA2,TWITTER,N/A ,4164,298,Video
1/17/2023 16:18,General ,FBPAGE,N/A ,18212,2763,Video
1/17/2023 16:19,DOTA2,TWITTER,N/A ,1439,74,Text
1/17/2023 16:28,General ,FBPAGE,N/A ,66029,9579,Video
1/17/2023 16:29,DOTA2,TWITTER,N/A ,2121,325,Video
1/17/2023 16:56,DOTA2,TWITTER,N/A ,1670,276,Video
1/17/2023 16:57,General ,FBPAGE,N/A ,28273,5795,Video
1/17/2023 17:08,General ,FBPAGE,N/A ,0,0,Text
1/17/2023 17:09,General ,FBPAGE,N/A ,0,0,Text
1/17/2023 17:13,DOTA2,TWITTER,N/A ,7987,909,Video
1/17/2023 17:13,General ,FBPAGE,N/A ,186100,30082,Video
1/17/2023 17:18,DOTA2,TWITTER,N/A ,4091,335,Photo
1/17/2023 17:18,General ,FBPAGE,N/A ,50365,11250,Photo
1/17/2023 17:20,General ,FBPAGE,Community Engagement ,19780,2183,Photo
1/17/2023 17:21,General ,INSTAGRAM,N/A ,8375,0,Photo
1/17/2023 17:24,DOTA2,TWITTER,N/A ,7022,578,Photo
1/17/2023 17:25,General ,FBPAGE,N/A ,47757,13729,Photo
1/17/2023 17:42,General ,TWITTER,N/A ,0,0,Text
1/18/2023 10:58,DOTA2,TWITTER,N/A ,10312,824,Video
1/18/2023 10:58,General ,FBPAGE,N/A ,33842,10296,Video
1/18/2023 14:06,CSGO,TWITTER,N/A ,32891,3719,Video
1/18/2023 15:58,CSGO,TWITTER,N/A ,0,0,Photo
1/19/2023 6:00,CSGO,TWITTER,Community Engagement ,6161,162,Photo
1/19/2023 6:00,General ,INSTAGRAM,N/A ,8024,0,Photo
1/19/2023 6:02,General ,FBPAGE,N/A ,5,44,Photo
1/19/2023 6:02,General ,FBPAGE,N/A ,40,23,Photo
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album
1/19/2023 6:02,General ,FBPAGE,N/A ,20,8,Album
1/19/2023 6:57,CSGO,TWITTER,N/A ,1983,63,Photo
1/19/2023 6:58,General ,INSTAGRAM,N/A ,6656,0,Photo
1/19/2023 7:17,CSGO,TWITTER,N/A ,7649,768,Video
1/19/2023 7:18,CSGO,TWITTER,N/A ,1305,15,Text
1/19/2023 7:38,CSGO,TWITTER,N/A ,5352,701,Video
1/19/2023 8:08,CSGO,TWITTER,N/A ,8987,1228,Video
1/19/2023 8:13,CSGO,TWITTER,N/A ,4270,138,Photo
1/19/2023 8:15,General ,INSTAGRAM,N/A ,6301,0,Photo
1/19/2023 8:19,CSGO,TWITTER,N/A ,10114,1191,Video
1/19/2023 8:37,DOTA2,TWITTER,N/A ,1114,63,Photo
1/19/2023 8:37,DOTA2,TWITTER,N/A ,5464,365,Photo
1/19/2023 8:38,General ,FBPAGE,N/A ,0,0,Photo
1/19/2023 8:38,General ,FBPAGE,N/A ,52862,10412,Photo
1/19/2023 9:30,CSGO,TWITTER,N/A ,7792,1258,Video
1/19/2023 9:38,CSGO,TWITTER,N/A ,34775,1883,Photo
1/19/2023 9:38,General ,INSTAGRAM,N/A ,6157,0,Photo
1/19/2023 9:40,CSGO,TWITTER,N/A ,28358,2295,Photo
1/19/2023 9:55,General ,TWITTER,N/A ,0,0,Photo
1/19/2023 10:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5702,0,Photo
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5796,0,Photo
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5971,0,Photo
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
